average1,mean1,std1,skew1,average2,mean2,std2,skew2,average3,mean3,std3,skew3,average4,mean4,std4,skew4,average5,mean5,std5,skew5,average6,mean6,std6,skew6,average7,mean7,std7,skew7,average8,mean8,std8,skew8,average9,mean9,std9,skew9,average10,mean10,std10,skew10,average11,mean11,std11,skew11,average12,mean12,std12,skew12,average13,mean13,std13,skew13
-6.831991895309615,-6.831991895309615,5.0027381630232,-0.033580471059050175,-6.787648156383363,-6.787648156383363,6.889552271933504,-0.1514559720574595,-7.053036657536884,-7.053036657536884,7.349261512043792,-0.1641770479936799,-7.585090207509426,-7.585090207509426,7.477108835227992,-0.10132624501514473,-8.40791024643209,-8.40791024643209,7.245555984824654,-0.02246013961372911,-8.773515733216593,-8.773515733216593,7.2128321715948385,-0.008329424710884482,-8.952760735017653,-8.952760735017653,7.250946933599061,-0.020383900438143265,-9.061641831074562,-9.061641831074562,7.286779011089948,-0.04696829888697849,-8.730866231492026,-8.730866231492026,7.63743930671203,-0.08860703525342446,-8.228356900654997,-8.228356900654997,8.113339416220555,-0.13362513323500444,-7.709913991461255,-7.709913991461255,8.510677020645838,-0.18856385153424296,-8.019188067840293,-8.019188067840293,8.324493786115159,-0.16716759836408746,-8.169361178277338,-8.169361178277338,8.252645968305805,-0.13529853076386317,2
-9.103914390753328,-9.103914390753328,8.125024175459048,-0.1482339083656898,-9.694922690128216,-9.694922690128216,9.373885020942957,-0.19031728195882922,-10.067027965055415,-10.067027965055415,9.565832768385455,-0.18865427639659108,-10.367034106108072,-10.367034106108072,9.53474998669665,-0.20675327252260728,-10.582518825724064,-10.582518825724064,9.375491662583348,-0.2693113956134772,-10.765260054492751,-10.765260054492751,9.258985930767297,-0.32645487519877386,-11.06221225362998,-11.06221225362998,9.081410961384453,-0.36761941374121465,-11.303220152555566,-11.303220152555566,8.898449261507624,-0.43786566129733673,-10.694454321986878,-10.694454321986878,9.35601914015776,-0.48714078488841495,-10.66923292882332,-10.66923292882332,9.409185847424226,-0.5042283771203435,-10.610323099655805,-10.610323099655805,9.56758770721868,-0.4753991352756942,-10.43305972957336,-10.43305972957336,9.656282454932091,-0.508430135903479,-10.665159811474956,-10.665159811474956,9.38573625732756,-0.5614133104074104,2
-6.150033533803803,-6.150033533803803,5.91410277314704,-1.3767621875962934,-5.744857158287592,-5.744857158287592,7.330173227084753,-1.0974882347638828,-5.764707947378441,-5.764707947378441,7.583376889531962,-1.0837494807534045,-6.617502020290076,-6.617502020290076,7.349325616994941,-1.0350809015379974,-7.639810787055018,-7.639810787055018,6.950184279789227,-1.018768510725594,-7.694155776282191,-7.694155776282191,7.045322103043527,-0.9998296908215312,-7.488783123405579,-7.488783123405579,7.213191595067512,-1.0050633128703963,-7.381849762349674,-7.381849762349674,7.224657316257042,-1.086105250846705,-7.049209614743852,-7.049209614743852,7.313494321513356,-1.1711522282426596,-6.935381214468974,-6.935381214468974,7.311067164226298,-1.2301466529478675,-5.872564100582112,-5.872564100582112,7.759298589853153,-1.240597923911373,-5.6034484687124815,-5.6034484687124815,7.756949905650629,-1.309580684077856,-5.020167591843788,-5.020167591843788,7.908520152653663,-1.3454257878102511,2
-6.6012391425587715,-6.6012391425587715,3.8543336019672427,-0.6052273379108577,-4.958789658754132,-4.958789658754132,4.377820115618837,-0.5537808306660638,-3.673785020573491,-3.673785020573491,4.431524705303082,-0.6257161130906764,-3.1004135010344145,-3.1004135010344145,4.352816713241405,-0.4614002310827754,-3.556703864170414,-3.556703864170414,3.9490697941150854,-0.20662076211239555,-4.0857597531300085,-4.0857597531300085,3.3490916056504774,-0.3360068391671988,-3.997777054221512,-3.997777054221512,3.2100347804854765,-0.3498189688505396,-3.5043312599147245,-3.5043312599147245,3.31425018356362,-0.29757115039482823,-3.3642542711652452,-3.3642542711652452,3.2468745926884846,-0.431971710943901,-3.1376024701550596,-3.1376024701550596,3.235011048463607,-0.4847681174471289,-2.75326705595211,-2.75326705595211,3.3305177353417124,-0.48738105437820256,-2.75823037484004,-2.75823037484004,3.2000091863032187,-0.47136738298583697,-2.7252364590284537,-2.7252364590284537,3.249619922910138,-0.4089686471037514,2
-5.881568204900984,-5.881568204900984,6.301540569502861,-1.7536079701413798,-5.005967424742124,-5.005967424742124,7.042841550757055,-2.0624665879613495,-5.167220414643616,-5.167220414643616,7.319311875898924,-1.98372185912211,-6.058325253430558,-6.058325253430558,7.228820433932939,-1.9559623438088263,-6.676791532489085,-6.676791532489085,6.999693519244951,-2.1419793293098732,-7.056785479700502,-7.056785479700502,6.905698368084671,-2.254614074584857,-7.130450112044365,-7.130450112044365,6.9124008634996414,-2.3378292551893707,-6.805316396124058,-6.805316396124058,7.028623337401067,-2.4101187596397087,-6.2354043578929526,-6.2354043578929526,7.202863936849229,-2.4791860166063224,-5.880087869713871,-5.880087869713871,7.285777534386871,-2.5785420515978923,-5.569125785382644,-5.569125785382644,7.392060558992808,-2.603058397463291,-6.004543943964391,-6.004543943964391,7.227598423343486,-2.680894723689956,-6.5449140773593655,-6.5449140773593655,6.985549447728506,-2.7961936411133412,2
-8.642179049859188,-8.642179049859188,8.029188733208008,-0.9622018256819381,-7.418696214701037,-7.418696214701037,9.306567114743352,-1.0502326994876456,-6.814627302722612,-6.814627302722612,9.691317645895111,-1.1073211186663185,-6.896517035126935,-6.896517035126935,9.666510425504667,-1.1466684156686282,-7.6458360529153,-7.6458360529153,9.325115962704947,-1.1698945567136638,-8.227550608438815,-8.227550608438815,9.009770583319556,-1.249550890842661,-8.252281192723999,-8.252281192723999,8.998618707427228,-1.3098164895259925,-7.951941366161212,-7.951941366161212,9.14731543469291,-1.3623474978014645,-7.6266414819471855,-7.6266414819471855,9.249926260897958,-1.4382917250250153,-7.557850559548863,-7.557850559548863,9.19995579126733,-1.533424809018704,-7.3859003351235994,-7.3859003351235994,9.257506173342541,-1.5762514873816251,-7.960327533815941,-7.960327533815941,8.983130722362457,-1.5968099839334895,-7.67784932895684,-7.67784932895684,9.168933092323492,-1.5291423349123905,2
-8.171187961244334,-8.171187961244334,6.963761606853176,-1.1304895667890078,-6.981861070613399,-6.981861070613399,7.923411973281305,-1.2665795519093794,-5.7604431879049995,-5.7604431879049995,8.585182550047287,-1.2870330506360235,-5.3755976965135535,-5.3755976965135535,8.661247983849965,-1.3874508152851392,-5.919001132048951,-5.919001132048951,8.426975952515424,-1.4357900694174133,-6.698777373072749,-6.698777373072749,8.168974371583955,-1.4361074379457166,-6.481367172990607,-6.481367172990607,8.168575764212822,-1.544773128648694,-6.4599771888100275,-6.4599771888100275,8.090891837551,-1.653187846928291,-6.212916615207378,-6.212916615207378,8.133425653657124,-1.7257094829881992,-6.181499656951749,-6.181499656951749,8.049402155612972,-1.8284745100910935,-6.3286353426692035,-6.3286353426692035,7.855812552284952,-1.9757872574489792,-5.9571940211285535,-5.9571940211285535,8.013581653456534,-1.9722661335407372,-6.073146333152278,-6.073146333152278,8.084775694820308,-1.866651059296668,2
-10.097217287307869,-10.097217287307869,7.863938712061472,-0.48462407134929386,-8.565988982389346,-8.565988982389346,9.484482213734209,-0.46896293946983325,-8.049560075959654,-8.049560075959654,9.579845783488462,-0.5010005979754377,-7.808173949703592,-7.808173949703592,9.442833458633936,-0.510140209608505,-7.988522952164217,-7.988522952164217,9.067154071572022,-0.5131856096434577,-8.684651258189051,-8.684651258189051,8.343234176364966,-0.5381370908160843,-9.263752865923703,-9.263752865923703,7.760311274131008,-0.5827305501389343,-8.992881065737313,-8.992881065737313,7.639447138858209,-0.6982110562042526,-8.568377078571514,-8.568377078571514,7.731445836093693,-0.7585267379966838,-8.802679848334034,-8.802679848334034,7.367417656559567,-0.8871485591811091,-9.370657065762314,-9.370657065762314,6.761917873234685,-1.0896334325140735,-8.075145711493665,-8.075145711493665,7.329520187661809,-1.078936749557433,-7.916674836729678,-7.916674836729678,7.300833957145199,-1.1354493924072793,2
-5.874275255766217,-5.874275255766217,6.159854284086345,-2.410759155985238,-4.472190726570262,-4.472190726570262,7.147310390916059,-2.5171354290435035,-3.6428497188228777,-3.6428497188228777,7.600581611963001,-2.452975185698508,-3.794413303706454,-3.794413303706454,7.6520487684664955,-2.420682759268073,-4.875201268633259,-4.875201268633259,7.264462810231215,-2.5669449701899545,-5.65789091108624,-5.65789091108624,6.925604531324096,-2.8110395506582138,-5.845936405871046,-5.845936405871046,6.92496543088342,-2.818806691498288,-5.498351178204978,-5.498351178204978,7.010237036970456,-2.906734649800156,-4.641743089317594,-4.641743089317594,7.325363265106275,-2.852561611328643,-3.9978709874589597,-3.9978709874589597,7.5645659516322405,-2.810539174223415,-3.662185148827439,-3.662185148827439,7.695289362679851,-2.7931492477330493,-4.213510567382044,-4.213510567382044,7.473547452008291,-2.893921623261186,-4.870647075725665,-4.870647075725665,7.195415001415118,-3.0330448320096868,2
-4.0706104333050535,-4.0706104333050535,3.143321416123985,-1.375298321528713,-2.732081215651817,-2.732081215651817,3.7540347211924256,-1.6447387069562596,-2.2618185283126797,-2.2618185283126797,4.04293745608555,-1.4735826201253135,-2.488942048982179,-2.488942048982179,4.371332623436474,-0.9084616702306821,-3.6395943705312064,-3.6395943705312064,4.142438919922726,-0.6010040185632856,-5.147764151972695,-5.147764151972695,3.3199629577823986,-0.713459104826257,-5.298710346082046,-5.298710346082046,2.925655985718087,-0.9401415723270271,-4.5600270161726115,-4.5600270161726115,3.1375643577934094,-0.7452605793147026,-4.146590700467093,-4.146590700467093,3.1888081792750107,-0.8072669870848608,-4.020802420175917,-4.020802420175917,3.211382570937934,-0.7148362367127673,-3.796351790199095,-3.796351790199095,3.4050241160949595,-0.5360065272946294,-4.682495527356021,-4.682495527356021,2.763163344405702,-0.7693203880863795,-3.6045628760917365,-3.6045628760917365,3.3520194930114817,-0.5845139958593107,2
-5.929821267641876,-5.929821267641876,3.6198369099756755,-0.6369840677485487,-4.424133048647966,-4.424133048647966,4.232423292737146,-0.7762169589433624,-3.584067072719964,-3.584067072719964,4.278127110846664,-0.8008006868115852,-3.0075234281759755,-3.0075234281759755,4.389372532618161,-0.6199596382409653,-3.132277737295221,-3.132277737295221,4.212353233936559,-0.3604240013573346,-3.5508858211839334,-3.5508858211839334,3.7468130743319477,-0.3523874842895141,-3.496598887256518,-3.496598887256518,3.515032010703923,-0.40522808789444126,-3.237211033833857,-3.237211033833857,3.255088718825463,-0.588217366102758,-3.009860956460107,-3.009860956460107,3.150633931929501,-0.7373232388633619,-2.7645185306647533,-2.7645185306647533,3.1442438292006907,-0.7182924946602701,-2.6972803561075533,-2.6972803561075533,3.0159218964448784,-0.7357781168142736,-3.267375447345728,-3.267375447345728,2.6094796997104823,-1.0200722588603364,-2.9687521157177255,-2.9687521157177255,2.9438316185843334,-0.5545122204686282,2
-6.408451135067477,-6.408451135067477,3.45748057822946,-1.2009928861611225,-5.606667190677946,-5.606667190677946,3.832823182877001,-0.9446192159851805,-4.324936883033428,-4.324936883033428,4.332800944617632,-0.570967992398649,-3.347999253168987,-3.347999253168987,4.5405599258474725,-0.41335100636199135,-3.1953846209757115,-3.1953846209757115,4.651857017705393,-0.18287890144634517,-3.1622566834779215,-3.1622566834779215,4.481680944874688,-0.09349866295457587,-4.062529257096956,-4.062529257096956,4.01532748023996,-0.05043328824401196,-3.945489279473337,-3.945489279473337,3.8554038088233944,-0.10863789728512499,-3.5982618716749935,-3.5982618716749935,3.7440397689411156,-0.2707627325458447,-3.3174315357449458,-3.3174315357449458,3.6180917562595676,-0.3783643484978181,-3.7310104469850365,-3.7310104469850365,3.3412817723195207,-0.3887482407558658,-3.4888690216252733,-3.4888690216252733,3.429272253212455,-0.3507204449879743,-3.839580740546337,-3.839580740546337,3.1604985295764596,-0.46645662373607605,2
-5.5924517797793465,-5.5924517797793465,4.160625232640395,-0.3140393953014783,-4.567382072044323,-4.567382072044323,4.4609363775384345,-0.45351320532066336,-4.203987952214408,-4.203987952214408,4.191322612240612,-0.5472015671784128,-3.6970938809424854,-3.6970938809424854,4.320542068908445,-0.24730464303414756,-3.745739100368006,-3.745739100368006,4.003378863414023,-0.12491522714366751,-3.8491373644599305,-3.8491373644599305,3.5387577206406746,-0.2309297765775035,-3.92752050024554,-3.92752050024554,3.1670876756921778,-0.476510624971894,-4.203409198788587,-4.203409198788587,2.6453639760582375,-0.8947735668726384,-3.6608094629217414,-3.6608094629217414,2.7172045791538637,-0.942213167415404,-3.222987419178956,-3.222987419178956,2.727985367932059,-1.0194054594747843,-2.1546161853720003,-2.1546161853720003,3.2596895512385906,-0.6045043678115016,-1.8866423924508842,-1.8866423924508842,3.481086718527772,-0.4377408036858466,-2.3540835285407757,-2.3540835285407757,3.3216133951232836,-0.37467742393428266,2
-7.675856327071723,-7.675856327071723,6.654880162969115,-0.951856910260506,-6.188414433366321,-6.188414433366321,7.335751147738447,-0.8945629604210913,-5.433027143220812,-5.433027143220812,7.478297681717504,-0.7973825090432503,-5.436187365170419,-5.436187365170419,7.326616149188166,-0.6217814888706921,-6.239766123746354,-6.239766123746354,6.83269355706811,-0.4266482295761989,-7.546436483147743,-7.546436483147743,5.758243071738536,-0.3441352448827922,-7.894143589190207,-7.894143589190207,5.375212023984071,-0.22729486456546852,-7.682447546003256,-7.682447546003256,5.249224517827401,-0.1954950235111414,-6.923112068332228,-6.923112068332228,5.403388186527617,-0.27965549820269725,-6.425495536698642,-6.425495536698642,5.4879184194583255,-0.2776519711062926,-6.482888726821656,-6.482888726821656,5.314835920894059,-0.22872824819020682,-6.828505425045034,-6.828505425045034,5.00955995967792,-0.17589941834939024,-7.19135805226821,-7.19135805226821,4.618973047069589,-0.21586103029526535,2
-5.288848574277631,-5.288848574277631,4.665692726275601,-1.388674940885822,-4.033158651678404,-4.033158651678404,4.927072499439097,-1.246163669498695,-3.577309792608884,-3.577309792608884,5.255050089707388,-0.9761606143258326,-3.7290388737057194,-3.7290388737057194,5.022438409000652,-0.9635890838815778,-4.38195958522029,-4.38195958522029,4.649991108584845,-0.8892098505200341,-5.58440841810654,-5.58440841810654,4.2938855653379235,-0.6281483314290798,-4.7994333899024735,-4.7994333899024735,4.230019269920761,-0.788613886321365,-4.372192763320366,-4.372192763320366,3.9773478370010498,-1.059609970812816,-4.373839793277725,-4.373839793277725,3.9361401455123803,-1.0099286533298626,-3.9011812918941433,-3.9011812918941433,4.0556336267888815,-1.0367693236127278,-3.8278461749169046,-3.8278461749169046,3.902512641349293,-1.0604451723285842,-3.9630900307866788,-3.9630900307866788,3.7577960913692428,-1.0842842020647725,-4.4987878957072915,-4.4987878957072915,3.761780270957555,-0.9783086794608403,2
-4.3040457740320175,-4.3040457740320175,2.76860324631869,0.5884809957570732,-3.2877044045242276,-3.2877044045242276,3.1327333641774944,0.6288474172825993,-3.569960950307183,-3.569960950307183,3.3373680718317527,0.6339951698568645,-3.9867426227244995,-3.9867426227244995,3.4272116707513782,0.7516125278786735,-4.6423974645217685,-4.6423974645217685,3.0492095166174953,0.9935054863759798,-5.226921085328795,-5.226921085328795,2.882332763144315,1.0003603409110844,-5.33585910249021,-5.33585910249021,2.6615817882483976,1.0250252759377037,-5.405750791664006,-5.405750791664006,2.5195165395990595,0.9982612385016884,-5.1349055699821635,-5.1349055699821635,2.6653300189417113,0.8311683061209462,-4.470115724629125,-4.470115724629125,2.4647405481397042,0.953643041841812,-4.044994599061331,-4.044994599061331,2.2984980694906585,0.8770229151093903,-4.304497558897673,-4.304497558897673,2.1324349096770208,0.952380300392785,-4.438613971554275,-4.438613971554275,2.1858437086804443,0.891945193354354,2
-10.02658471175891,-10.02658471175891,8.902360958774729,-0.7994342943041839,-8.88602302022554,-8.88602302022554,10.798892313769045,-0.8680871484034677,-8.183076013586332,-8.183076013586332,11.562018747564553,-0.9058588993996166,-7.872606511359736,-7.872606511359736,11.991616164139714,-0.91636285440728,-8.952334010964213,-8.952334010964213,11.559673705178971,-0.9158469039503399,-10.113984127507957,-10.113984127507957,11.045886036654277,-0.9269857925722047,-10.355048100958975,-10.355048100958975,11.047689270390798,-0.9311699787183095,-9.978585304219973,-9.978585304219973,11.370949805175023,-0.9444660723387035,-9.557543958854062,-9.557543958854062,11.706005418032248,-0.9544654063647827,-9.248587149867017,-9.248587149867017,11.953841029591656,-0.9703690611715579,-9.366529469378193,-9.366529469378193,11.927749686775973,-0.983766636595027,-9.850740580870744,-9.850740580870744,11.601769725598569,-1.0278133725441374,-10.267436454858316,-10.267436454858316,11.344180283014245,-1.034975887028282,2
-5.862388180612191,-5.862388180612191,5.327357010578973,-1.2403831305230923,-4.417000808265882,-4.417000808265882,5.524954178570493,-1.2683356072787282,-3.809198888875967,-3.809198888875967,5.771460490548648,-1.1056500570671346,-3.255945927318774,-3.255945927318774,5.8238166164683935,-1.0773298824911013,-3.868764814404553,-3.868764814404553,5.394692906309321,-0.973466926601196,-5.264152426230998,-5.264152426230998,4.643719267843907,-0.9082968749113977,-5.658922588684304,-5.658922588684304,4.218286560545062,-0.8736330717838688,-5.451609433872994,-5.451609433872994,4.066984161683149,-0.9269589238121175,-4.914799854996448,-4.914799854996448,3.8782932542678696,-1.2333626860539677,-4.7684349391346705,-4.7684349391346705,3.859238332367277,-1.258616013685186,-5.115156634238326,-5.115156634238326,3.991499021739799,-1.0110851005191985,-4.69102718508862,-4.69102718508862,4.17145046137221,-0.9759636472568907,-4.930110253821931,-4.930110253821931,3.9478818286461492,-1.0101504695769232,2
